Park,observed_on,mammal_count,num_mammals_observed,Alces alces,Antilocapra americana,Bison bison,Ursus americanus,Ursus arctos,Cervus canadensis,Canis lupus,Procyon lotor,Odocoileus virginianus,Odocoileus hemionus,ParkType,Region,State,RecreationVisits,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
Bryce Canyon NP,2019-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,232094,5373,0,2959,2926,97
Canyonlands NP,2015-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,73625,0,0,1854,1172,10030
Canyonlands NP,2016-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,29856,0,0,758,772,3624
Canyonlands NP,2017-08,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,78510,0,0,1390,499,5256
Canyonlands NP,2017-09,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,91372,0,0,1790,967,10241
Canyonlands NP,2017-12,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,13985,0,0,176,226,375
Canyonlands NP,2018-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,106796,0,0,1691,1389,13963
Canyonlands NP,2019-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,89861,0,0,1254,1226,11896
Canyonlands NP,2019-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,114464,0,0,1336,1168,13517
Canyonlands NP,2019-06,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,92295,0,0,1574,834,8754
Canyonlands NP,2019-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,82642,0,0,1117,1392,11086
Canyonlands NP,2019-11,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,31582,0,0,526,557,3674
Canyonlands NP,2019-12,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,13723,0,0,79,130,460
Capitol Reef NP,2013-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,7608,0,0,12,46,7
Capitol Reef NP,2015-06,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,118355,0,0,2613,2507,193
Capitol Reef NP,2016-09,4,1,0,0,0,0,0,0,0,0,0,4,National Park,Intermountain ,UT,150775,0,0,1880,2826,181
Capitol Reef NP,2017-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,58636,0,0,1846,1519,800
Capitol Reef NP,2017-04,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,146830,0,0,1947,3402,659
Capitol Reef NP,2017-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,175686,0,0,2224,2998,1042
Capitol Reef NP,2017-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,135677,0,0,1857,2307,194
Capitol Reef NP,2017-07,5,5,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,137856,0,0,3113,1649,103
Capitol Reef NP,2017-08,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,113514,0,0,2838,1981,64
Capitol Reef NP,2017-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,168104,0,0,1875,2619,236
Capitol Reef NP,2018-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,84364,0,0,2771,2498,1022
Capitol Reef NP,2018-04,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,137321,0,0,1899,4353,951
Capitol Reef NP,2018-07,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,140103,0,0,4459,2928,43
Capitol Reef NP,2018-08,5,4,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,121651,0,0,3701,2955,89
Capitol Reef NP,2018-09,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,166826,0,0,4111,2741,248
Capitol Reef NP,2018-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,42478,0,0,722,836,141
Capitol Reef NP,2019-02,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,12368,0,0,75,61,8
Capitol Reef NP,2019-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,73416,0,0,2228,1564,950
Capitol Reef NP,2019-04,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,147156,0,0,2322,3693,807
Capitol Reef NP,2019-06,10,7,0,0,0,0,0,1,0,0,0,3,National Park,Intermountain ,UT,151410,0,0,3783,2576,373
Capitol Reef NP,2019-07,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,129372,0,0,3986,2050,74
Capitol Reef NP,2019-08,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,127341,0,0,3713,2318,100
Capitol Reef NP,2019-09,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,170057,0,0,3067,3106,263
Capitol Reef NP,2019-10,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,146664,0,0,2527,4233,377
Channel Islands NP,2008-06,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,36709,0,0,0,0,1992
Channel Islands NP,2008-10,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,23139,0,0,0,0,1322
Channel Islands NP,2010-04,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,22903,0,0,0,0,1180
Channel Islands NP,2010-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,26806,0,0,0,0,2089
Channel Islands NP,2010-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,22813,0,0,0,0,7845
Channel Islands NP,2011-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,27136,0,0,0,0,1780
Channel Islands NP,2011-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,38637,0,0,0,0,3166
Channel Islands NP,2011-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,21264,0,0,0,0,3158
Channel Islands NP,2011-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,19337,0,0,0,0,3216
Channel Islands NP,2012-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,20902,0,0,0,0,841
Channel Islands NP,2012-04,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,19663,0,0,0,0,1080
Channel Islands NP,2012-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,36269,0,0,0,0,3772
Channel Islands NP,2012-08,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,33227,0,0,0,0,3624
Channel Islands NP,2012-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,24867,0,0,0,0,2540
Channel Islands NP,2013-02,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,10671,0,0,0,0,261
Channel Islands NP,2013-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,15541,0,0,0,0,1622
Channel Islands NP,2013-06,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,24797,0,0,0,0,2776
Channel Islands NP,2013-07,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,27997,0,0,0,0,3535
Channel Islands NP,2013-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,26273,0,0,0,0,3803
Channel Islands NP,2013-10,3,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,7193,0,0,0,0,117
Channel Islands NP,2013-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,13638,0,0,0,0,896
Channel Islands NP,2013-12,3,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,14332,0,0,0,0,489
Channel Islands NP,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,18927,0,0,0,0,267
Channel Islands NP,2014-03,6,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,32109,0,0,0,0,1461
Channel Islands NP,2014-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,25698,0,0,0,0,1818
Channel Islands NP,2014-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,43584,0,0,0,0,2747
Channel Islands NP,2014-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,50470,0,0,0,0,4106
Channel Islands NP,2014-08,3,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,39208,0,0,0,0,4207
Channel Islands NP,2014-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,18271,0,0,0,0,1331
Channel Islands NP,2014-12,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,14819,0,0,0,0,515
Channel Islands NP,2015-02,7,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,21653,0,0,0,0,326
Channel Islands NP,2015-03,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,29901,0,0,0,0,1621
Channel Islands NP,2015-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,23479,0,0,0,0,1538
Channel Islands NP,2015-05,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,34023,0,0,0,0,2260
Channel Islands NP,2015-06,5,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,33193,0,0,0,0,2946
Channel Islands NP,2015-07,7,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,46749,0,0,0,0,4163
Channel Islands NP,2015-08,3,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,35392,0,0,0,0,3238
Channel Islands NP,2015-09,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,24994,0,0,0,0,3862
Channel Islands NP,2015-10,10,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,21871,0,0,0,0,1972
Channel Islands NP,2015-11,4,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,18913,0,0,0,0,873
Channel Islands NP,2015-12,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,14801,0,0,0,0,223
Channel Islands NP,2016-02,4,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,20168,0,0,0,0,602
Channel Islands NP,2016-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,28054,0,0,0,0,1123
Channel Islands NP,2016-04,4,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,26142,0,0,0,0,1213
Channel Islands NP,2016-05,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,33476,0,0,0,0,2572
Channel Islands NP,2016-06,4,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,39342,0,0,0,0,3267
Channel Islands NP,2016-07,7,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,49119,0,0,0,0,3720
Channel Islands NP,2016-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,28906,0,0,0,0,1325
Channel Islands NP,2016-11,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,20029,0,0,0,0,767
Channel Islands NP,2016-12,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,19288,0,0,0,0,499
Channel Islands NP,2017-01,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,18887,0,0,0,0,298
Channel Islands NP,2017-02,5,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,20325,0,0,0,0,226
Channel Islands NP,2017-03,6,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,32263,0,0,0,0,1309
Channel Islands NP,2017-04,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,33888,0,0,0,0,1775
Channel Islands NP,2017-05,11,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,37528,0,0,0,0,2747
Channel Islands NP,2017-06,5,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,44852,0,0,0,0,3051
Channel Islands NP,2017-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,56194,0,0,0,0,3729
Channel Islands NP,2017-08,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,40750,0,0,0,0,3107
Channel Islands NP,2017-10,12,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,25495,0,0,0,0,2084
Channel Islands NP,2017-11,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,23696,0,0,0,0,1019
Channel Islands NP,2017-12,5,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,16746,0,0,0,0,400
Channel Islands NP,2018-01,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,15986,0,0,0,0,284
Channel Islands NP,2018-02,3,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,24878,0,0,0,0,523
Channel Islands NP,2018-03,6,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,30668,0,0,0,0,1171
Channel Islands NP,2018-04,4,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,37565,0,0,0,0,1672
Channel Islands NP,2018-05,10,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,33616,0,0,0,0,1979
Channel Islands NP,2018-06,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,39141,0,0,0,0,2183
Channel Islands NP,2018-07,6,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,49533,0,0,0,0,3301
Channel Islands NP,2018-08,5,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,39684,0,0,0,0,3377
Channel Islands NP,2018-09,9,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,31267,0,0,0,0,2836
Channel Islands NP,2018-10,4,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,26844,0,0,0,0,1843
Channel Islands NP,2018-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,21703,0,0,0,0,1960
Channel Islands NP,2018-12,6,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,15365,0,0,0,0,334
Channel Islands NP,2019-01,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,9193,0,0,0,0,691
Channel Islands NP,2019-02,4,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,22263,0,0,0,0,722
Channel Islands NP,2019-03,13,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,34951,0,0,0,0,2270
Channel Islands NP,2019-04,9,6,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,39218,0,0,0,0,2724
Channel Islands NP,2019-05,10,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,39070,0,0,0,0,1962
Channel Islands NP,2019-06,9,6,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,44915,0,0,0,0,2484
Channel Islands NP,2019-07,6,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,47581,0,0,0,0,3019
Channel Islands NP,2019-08,5,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,49793,0,0,0,0,3506
Channel Islands NP,2019-09,8,3,0,0,0,0,0,1,0,0,0,0,National Park,Pacific West ,CA,38681,0,0,0,0,2791
Channel Islands NP,2019-10,11,5,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,36691,0,0,0,0,1528
Channel Islands NP,2019-11,11,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,25212,0,0,0,0,1066
Channel Islands NP,2019-12,7,4,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,22062,0,0,0,0,648
Crater Lake NP,2012-08,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,109410,8114,16723,3012,0,661
Crater Lake NP,2015-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,147623,7804,17211,1078,0,690
Crater Lake NP,2016-07,3,3,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,OR,190231,8062,16409,1300,0,1099
Crater Lake NP,2016-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,176895,7922,15812,2250,0,1102
Crater Lake NP,2016-12,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,4984,0,0,0,0,196
Crater Lake NP,2017-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,136567,7038,2210,0,0,221
Crater Lake NP,2017-07,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,208237,7679,15716,582,0,721
Crater Lake NP,2017-08,4,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,157429,7013,13792,2072,0,400
Crater Lake NP,2018-01,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,9220,0,0,0,0,147
Crater Lake NP,2018-06,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,OR,110842,7468,6327,0,0,297
Crater Lake NP,2018-07,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,179570,7734,15104,2725,0,408
Crater Lake NP,2018-08,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,134628,7059,12399,2052,0,325
Crater Lake NP,2018-09,6,6,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,OR,110911,7831,8064,1962,0,257
Crater Lake NP,2018-10,5,3,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,OR,58308,2004,0,0,0,136
Crater Lake NP,2019-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,4800,0,0,0,0,264
Crater Lake NP,2019-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,44808,852,0,0,0,128
Crater Lake NP,2019-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,103442,8514,1090,0,0,130
Crater Lake NP,2019-07,28,11,0,0,0,2,0,1,0,0,0,4,National Park,Pacific West ,OR,201191,7435,2349,1330,0,472
Crater Lake NP,2019-08,8,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,OR,163472,7225,4854,1678,0,595
Crater Lake NP,2019-09,12,6,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,OR,98266,7936,4185,1178,0,288
Crater Lake NP,2019-10,18,10,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,OR,41635,2654,0,508,0,72
Cuyahoga Valley NP,2012-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,203339,753,0,0,0,0
Cuyahoga Valley NP,2013-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,78012,239,0,0,0,0
Cuyahoga Valley NP,2013-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,104524,194,0,0,0,0
Cuyahoga Valley NP,2013-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,181602,513,0,0,0,0
Cuyahoga Valley NP,2014-01,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,89704,256,0,0,0,0
Cuyahoga Valley NP,2014-04,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,198023,275,0,0,0,0
Cuyahoga Valley NP,2015-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,250161,787,0,0,0,0
Cuyahoga Valley NP,2015-12,2,2,0,0,0,0,0,0,0,0,1,0,National Park,Midwest ,OH,115147,572,0,0,0,0
Cuyahoga Valley NP,2016-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,83784,222,0,0,0,0
Cuyahoga Valley NP,2016-03,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Midwest ,OH,104225,323,0,0,0,0
Cuyahoga Valley NP,2016-04,5,5,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,171879,471,0,0,0,0
Cuyahoga Valley NP,2016-05,27,11,0,0,0,0,0,0,0,0,3,0,National Park,Midwest ,OH,255362,725,0,0,0,0
Cuyahoga Valley NP,2016-06,2,2,0,0,0,0,0,0,0,0,1,0,National Park,Midwest ,OH,306943,564,0,0,0,0
Cuyahoga Valley NP,2016-09,3,2,0,0,0,0,0,0,0,0,2,0,National Park,Midwest ,OH,236792,890,0,0,0,0
Cuyahoga Valley NP,2016-10,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,245369,902,0,0,0,0
Cuyahoga Valley NP,2016-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,149398,538,0,0,0,0
Cuyahoga Valley NP,2016-12,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,116488,467,0,0,0,0
Cuyahoga Valley NP,2017-01,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Midwest ,OH,94019,510,0,0,0,0
Cuyahoga Valley NP,2017-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,90987,288,0,0,0,0
Cuyahoga Valley NP,2017-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,181533,483,0,0,0,0
Cuyahoga Valley NP,2017-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,242698,600,0,0,0,0
Cuyahoga Valley NP,2017-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,247225,853,0,0,0,0
Cuyahoga Valley NP,2017-07,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Midwest ,OH,282963,1068,0,0,0,0
Cuyahoga Valley NP,2018-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,105152,625,0,0,0,0
Cuyahoga Valley NP,2018-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,228620,940,0,0,0,0
Cuyahoga Valley NP,2019-02,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Midwest ,OH,82061,301,0,0,0,0
Cuyahoga Valley NP,2019-03,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,126521,425,0,0,0,0
Cuyahoga Valley NP,2019-04,7,5,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,177318,465,0,0,0,0
Cuyahoga Valley NP,2019-05,9,6,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,225949,645,0,0,0,0
Cuyahoga Valley NP,2019-06,3,2,0,0,0,0,0,0,0,2,1,0,National Park,Midwest ,OH,284079,783,0,0,0,0
Cuyahoga Valley NP,2019-07,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,284928,1036,0,0,0,0
Cuyahoga Valley NP,2019-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,226681,794,0,0,0,0
Cuyahoga Valley NP,2019-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,OH,203708,684,0,0,0,0
Cuyahoga Valley NP,2019-11,7,5,0,0,0,0,0,0,0,0,3,0,National Park,Midwest ,OH,142329,545,0,0,0,0
Cuyahoga Valley NP,2019-12,3,2,0,0,0,0,0,0,0,0,1,0,National Park,Midwest ,OH,110787,547,0,0,0,0
Death Valley NP,2008-12,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,29099,4895,954,4864,7066,0
Death Valley NP,2009-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,90401,4116,62,723,394,0
Death Valley NP,2011-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,87843,5068,830,14941,23066,0
Death Valley NP,2011-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,155234,5553,412,6691,6547,0
Death Valley NP,2012-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,116560,6008,90,442,10,0
Death Valley NP,2012-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,76490,3663,622,8339,21565,0
Death Valley NP,2012-12,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,65140,3508,462,5510,5360,0
Death Valley NP,2013-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,104159,2518,331,14243,18186,0
Death Valley NP,2013-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,93874,1590,276,1475,1190,0
Death Valley NP,2013-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,74910,1100,123,1066,688,0
Death Valley NP,2014-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,122761,5479,1081,1491,1834,0
Death Valley NP,2014-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,96526,1680,1134,3658,4096,0
Death Valley NP,2015-01,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,79547,1951,2037,7760,11536,0
Death Valley NP,2016-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,93970,2091,1847,17770,21651,0
Death Valley NP,2016-03,21,9,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,209282,2531,2580,24966,30723,0
Death Valley NP,2016-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,109486,2024,1942,5760,5046,0
Death Valley NP,2016-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,101842,1365,1330,3917,2128,0
Death Valley NP,2016-11,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,99779,1726,1031,14307,19370,0
Death Valley NP,2016-12,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,86755,1535,809,11805,9386,0
Death Valley NP,2017-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,78586,2093,1103,10538,16896,0
Death Valley NP,2017-03,7,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,108119,2761,1651,16739,21392,0
Death Valley NP,2017-04,5,5,0,1,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,107559,5353,1462,10627,9549,0
Death Valley NP,2017-06,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,85150,2897,446,774,266,0
Death Valley NP,2017-07,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,135277,5746,203,237,224,0
Death Valley NP,2017-08,3,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,172052,5700,206,650,352,0
Death Valley NP,2017-09,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,138167,3755,752,2006,1565,0
Death Valley NP,2017-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,111268,3189,987,4685,4733,0
Death Valley NP,2017-11,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,91802,2326,785,11661,17024,0
Death Valley NP,2017-12,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,94320,2180,802,9363,11440,0
